[Sensor: Sin Wave 2] { Time: 4:01:34 AM 04 01 34 .000; Data: 0.790435; } 
[Sensor: Sin Wave 2] { Time: 4:55:40 PM 16 55 40 .000; Data: 0.999390; } 
[Sensor: Sin Wave 2] { Time: 4:55:45 PM 16 55 45 .000; Data: 0.316980; } 
[Sensor: Sin Wave 2] { Time: 4:55:50 PM 16 55 50 .000; Data: -0.819559; } 
[Sensor: Sin Wave 2] { Time: 4:55:55 PM 16 55 55 .000; Data: -0.781936; } 
[Sensor: Sin Wave 2] { Time: 4:56:00 PM 16 56 00 .000; Data: 0.375948; } 
[Sensor: Sin Wave 2] { Time: 4:56:05 PM 16 56 05 .000; Data: 0.995221; } 
[Sensor: Sin Wave 2] { Time: 4:56:10 PM 16 56 10 .000; Data: 0.188665; } 
[Sensor: Sin Wave 2] { Time: 4:56:15 PM 16 56 15 .000; Data: -0.888186; } 
[Sensor: Sin Wave 2] { Time: 4:56:20 PM 16 56 20 .000; Data: -0.692555; } 
[Sensor: Sin Wave 2] { Time: 4:56:25 PM 16 56 25 .000; Data: 0.495283; } 
[Sensor: Sin Wave 2] { Time: 4:56:30 PM 16 56 30 .000; Data: 0.973541; } 
[Sensor: Sin Wave 2] { Time: 4:56:35 PM 16 56 35 .000; Data: 0.057030; } 
[Sensor: Sin Wave 2] { Time: 4:56:40 PM 16 56 40 .000; Data: -0.941186; } 
[Sensor: Sin Wave 2] { Time: 4:56:45 PM 16 56 45 .000; Data: -0.590988; } 
[Sensor: Sin Wave 2] { Time: 4:56:50 PM 16 56 50 .000; Data: 0.605904; } 
[Sensor: Sin Wave 2] { Time: 4:56:55 PM 16 56 55 .000; Data: 0.934732; } 
[Sensor: Sin Wave 2] { Time: 4:57:00 PM 16 57 00 .000; Data: -0.075608; } 
[Sensor: Sin Wave 2] { Time: 4:57:05 PM 16 57 05 .000; Data: -0.977627; } 
[Sensor: Sin Wave 2] { Time: 4:57:10 PM 16 57 10 .000; Data: -0.479023; } 
[Sensor: Sin Wave 2] { Time: 4:57:15 PM 16 57 15 .000; Data: 0.705865; } 
[Sensor: Sin Wave 2] { Time: 4:57:20 PM 16 57 20 .000; Data: 0.879478; } 
[Sensor: Sin Wave 2] { Time: 4:57:25 PM 16 57 25 .000; Data: -0.206916; } 
[Sensor: Sin Wave 2] { Time: 4:57:30 PM 16 57 30 .000; Data: -0.996866; } 
[Sensor: Sin Wave 2] { Time: 4:57:35 PM 16 57 35 .000; Data: -0.358631; } 
[Sensor: Sin Wave 2] { Time: 4:57:40 PM 16 57 40 .000; Data: 0.793406; } 
[Sensor: Sin Wave 2] { Time: 4:57:45 PM 16 57 45 .000; Data: 0.808749; } 
[Sensor: Sin Wave 2] { Time: 4:57:50 PM 16 57 50 .000; Data: -0.334583; } 
[Sensor: Sin Wave 2] { Time: 4:57:55 PM 16 57 55 .000; Data: -0.998566; } 
[Sensor: Sin Wave 2] { Time: 4:58:00 PM 16 58 00 .000; Data: -0.231928; } 
[Sensor: Sin Wave 2] { Time: 4:58:05 PM 16 58 05 .000; Data: 0.866988; } 
[Sensor: Sin Wave 2] { Time: 4:58:10 PM 16 58 10 .000; Data: 0.723792; } 
[Sensor: Sin Wave 2] { Time: 4:58:15 PM 16 58 15 .000; Data: -0.456363; } 
[Sensor: Sin Wave 2] { Time: 4:58:20 PM 16 58 20 .000; Data: -0.982698; } 
[Sensor: Sin Wave 2] { Time: 4:58:25 PM 16 58 25 .000; Data: -0.101145; } 
[Sensor: Sin Wave 2] { Time: 4:58:30 PM 16 58 30 .000; Data: 0.925316; } 
[Sensor: Sin Wave 2] { Time: 4:58:35 PM 16 58 35 .000; Data: 0.626099; } 
[Sensor: Sin Wave 2] { Time: 4:58:40 PM 16 58 40 .000; Data: -0.570114; } 
[Sensor: Sin Wave 2] { Time: 4:58:45 PM 16 58 45 .000; Data: -0.949539; } 
[Sensor: Sin Wave 2] { Time: 4:58:50 PM 16 58 50 .000; Data: 0.031418; } 
[Sensor: Sin Wave 2] { Time: 4:58:55 PM 16 58 55 .000; Data: 0.967363; } 
[Sensor: Sin Wave 2] { Time: 4:59:00 PM 16 59 00 .000; Data: 0.517391; } 
[Sensor: Sin Wave 2] { Time: 4:59:05 PM 16 59 05 .000; Data: -0.673835; } 
[Sensor: Sin Wave 2] { Time: 4:59:10 PM 16 59 10 .000; Data: -0.899674; } 
[Sensor: Sin Wave 2] { Time: 4:59:15 PM 16 59 15 .000; Data: 0.163428; } 
[Sensor: Sin Wave 2] { Time: 4:59:20 PM 16 59 20 .000; Data: 0.992390; } 
[Sensor: Sin Wave 2] { Time: 4:59:25 PM 16 59 25 .000; Data: 0.399579; } 
[Sensor: Sin Wave 2] { Time: 4:59:30 PM 16 59 30 .000; Data: -0.765699; } 
[Sensor: Sin Wave 2] { Time: 4:59:35 PM 16 59 35 .000; Data: -0.833979; } 
[Sensor: Sin Wave 2] { Time: 4:59:40 PM 16 59 40 .000; Data: 0.292562; } 
[Sensor: Sin Wave 2] { Time: 4:59:45 PM 16 59 45 .000; Data: 0.999957; } 
[Sensor: Sin Wave 2] { Time: 4:59:50 PM 16 59 50 .000; Data: 0.274737; } 
[Sensor: Sin Wave 2] { Time: 4:59:55 PM 16 59 55 .000; Data: -0.844092; } 
[Sensor: Sin Wave 2] { Time: 5:00:00 PM 17 00 00 .000; Data: -0.753611; } 
[Sensor: Sin Wave 2] { Time: 5:00:05 PM 17 00 05 .000; Data: 0.416550; } 
[Sensor: Sin Wave 2] { Time: 5:00:10 PM 17 00 10 .000; Data: 0.989930; } 
[Sensor: Sin Wave 2] { Time: 5:00:15 PM 17 00 15 .000; Data: 0.145062; } 
[Sensor: Sin Wave 2] { Time: 5:00:20 PM 17 00 20 .000; Data: -0.907633; } 
[Sensor: Sin Wave 2] { Time: 5:00:25 PM 17 00 25 .000; Data: -0.659984; } 
[Sensor: Sin Wave 2] { Time: 5:00:30 PM 17 00 30 .000; Data: 0.533208; } 
[Sensor: Sin Wave 2] { Time: 5:00:35 PM 17 00 35 .000; Data: 0.962486; } 
[Sensor: Sin Wave 2] { Time: 5:00:40 PM 17 00 40 .000; Data: 0.012834; } 
[Sensor: Sin Wave 2] { Time: 5:00:45 PM 17 00 45 .000; Data: -0.955205; } 
[Sensor: Sin Wave 2] { Time: 5:00:50 PM 17 00 50 .000; Data: -0.554745; } 
[Sensor: Sin Wave 2] { Time: 5:00:55 PM 17 00 55 .000; Data: 0.640485; } 
[Sensor: Sin Wave 2] { Time: 5:01:00 PM 17 01 00 .000; Data: 0.918107; } 
[Sensor: Sin Wave 2] { Time: 5:01:05 PM 17 01 05 .000; Data: -0.119620; } 
[Sensor: Sin Wave 2] { Time: 5:01:10 PM 17 01 10 .000; Data: -0.985971; } 
[Sensor: Sin Wave 2] { Time: 5:01:15 PM 17 01 15 .000; Data: -0.439745; } 
[Sensor: Sin Wave 2] { Time: 5:01:20 PM 17 01 20 .000; Data: 0.736492; } 
[Sensor: Sin Wave 2] { Time: 5:01:25 PM 17 01 25 .000; Data: 0.857575; } 
[Sensor: Sin Wave 2] { Time: 5:01:30 PM 17 01 30 .000; Data: -0.249969; } 
[Sensor: Sin Wave 2] { Time: 5:01:35 PM 17 01 35 .000; Data: -0.999389; } 
[Sensor: Sin Wave 2] { Time: 5:01:40 PM 17 01 40 .000; Data: -0.317009; } 
[Sensor: Sin Wave 2] { Time: 5:01:45 PM 17 01 45 .000; Data: 0.819542; } 
[Sensor: Sin Wave 2] { Time: 5:01:50 PM 17 01 50 .000; Data: 0.781955; } 
[Sensor: Sin Wave 2] { Time: 5:01:55 PM 17 01 55 .000; Data: -0.375920; } 
[Sensor: Sin Wave 2] { Time: 5:02:00 PM 17 02 00 .000; Data: -0.995223; } 
[Sensor: Sin Wave 2] { Time: 5:02:05 PM 17 02 05 .000; Data: -0.188694; } 
[Sensor: Sin Wave 2] { Time: 5:02:10 PM 17 02 10 .000; Data: 0.888173; } 
[Sensor: Sin Wave 2] { Time: 5:02:15 PM 17 02 15 .000; Data: 0.692576; } 
[Sensor: Sin Wave 2] { Time: 5:02:20 PM 17 02 20 .000; Data: -0.495257; } 
[Sensor: Sin Wave 2] { Time: 5:02:25 PM 17 02 25 .000; Data: -0.973548; } 
[Sensor: Sin Wave 2] { Time: 5:02:30 PM 17 02 30 .000; Data: -0.057060; } 
[Sensor: Sin Wave 2] { Time: 5:02:35 PM 17 02 35 .000; Data: 0.941176; } 
[Sensor: Sin Wave 2] { Time: 5:02:40 PM 17 02 40 .000; Data: 0.591012; } 
[Sensor: Sin Wave 2] { Time: 5:02:45 PM 17 02 45 .000; Data: -0.605880; } 
[Sensor: Sin Wave 2] { Time: 5:02:50 PM 17 02 50 .000; Data: -0.934743; } 
[Sensor: Sin Wave 2] { Time: 5:02:55 PM 17 02 55 .000; Data: 0.075578; } 
[Sensor: Sin Wave 2] { Time: 5:03:00 PM 17 03 00 .000; Data: 0.977620; } 
[Sensor: Sin Wave 2] { Time: 5:03:05 PM 17 03 05 .000; Data: 0.479050; } 
[Sensor: Sin Wave 2] { Time: 5:03:10 PM 17 03 10 .000; Data: -0.705844; } 
[Sensor: Sin Wave 2] { Time: 5:03:15 PM 17 03 15 .000; Data: -0.879492; } 
[Sensor: Sin Wave 2] { Time: 5:03:20 PM 17 03 20 .000; Data: 0.206886; } 
[Sensor: Sin Wave 2] { Time: 5:03:25 PM 17 03 25 .000; Data: 0.996864; } 
[Sensor: Sin Wave 2] { Time: 5:03:30 PM 17 03 30 .000; Data: 0.358659; } 
[Sensor: Sin Wave 2] { Time: 5:03:35 PM 17 03 35 .000; Data: -0.793388; } 
[Sensor: Sin Wave 2] { Time: 5:03:40 PM 17 03 40 .000; Data: -0.808767; } 
[Sensor: Sin Wave 2] { Time: 5:03:45 PM 17 03 45 .000; Data: 0.334555; } 
[Sensor: Sin Wave 2] { Time: 5:03:50 PM 17 03 50 .000; Data: 0.998568; } 
[Sensor: Sin Wave 2] { Time: 5:03:55 PM 17 03 55 .000; Data: 0.231957; } 
[Sensor: Sin Wave 2] { Time: 5:04:00 PM 17 04 00 .000; Data: -0.866973; } 
[Sensor: Sin Wave 2] { Time: 5:04:05 PM 17 04 05 .000; Data: -0.723812; } 
[Sensor: Sin Wave 2] { Time: 5:04:10 PM 17 04 10 .000; Data: 0.456337; } 
[Sensor: Sin Wave 2] { Time: 5:04:15 PM 17 04 15 .000; Data: 0.982703; } 
[Sensor: Sin Wave 2] { Time: 5:04:20 PM 17 04 20 .000; Data: 0.101175; } 
[Sensor: Sin Wave 2] { Time: 5:04:25 PM 17 04 25 .000; Data: -0.925304; } 
[Sensor: Sin Wave 2] { Time: 5:04:30 PM 17 04 30 .000; Data: -0.626123; } 
[Sensor: Sin Wave 2] { Time: 5:04:35 PM 17 04 35 .000; Data: 0.570090; } 
[Sensor: Sin Wave 2] { Time: 5:04:40 PM 17 04 40 .000; Data: 0.949548; } 
[Sensor: Sin Wave 2] { Time: 5:04:45 PM 17 04 45 .000; Data: -0.031388; } 
[Sensor: Sin Wave 2] { Time: 5:04:50 PM 17 04 50 .000; Data: -0.967355; } 
[Sensor: Sin Wave 2] { Time: 5:04:55 PM 17 04 55 .000; Data: -0.517417; } 
[Sensor: Sin Wave 2] { Time: 5:05:00 PM 17 05 00 .000; Data: 0.673812; } 
[Sensor: Sin Wave 2] { Time: 5:05:05 PM 17 05 05 .000; Data: 0.899687; } 
[Sensor: Sin Wave 2] { Time: 5:05:10 PM 17 05 10 .000; Data: -0.163398; } 
[Sensor: Sin Wave 2] { Time: 5:05:15 PM 17 05 15 .000; Data: -0.992386; } 
[Sensor: Sin Wave 2] { Time: 5:05:20 PM 17 05 20 .000; Data: -0.399607; } 
[Sensor: Sin Wave 2] { Time: 5:05:25 PM 17 05 25 .000; Data: 0.765680; } 
[Sensor: Sin Wave 2] { Time: 5:05:30 PM 17 05 30 .000; Data: 0.833996; } 
[Sensor: Sin Wave 2] { Time: 5:05:35 PM 17 05 35 .000; Data: -0.292534; } 
[Sensor: Sin Wave 2] { Time: 5:05:40 PM 17 05 40 .000; Data: -0.999957; } 
[Sensor: Sin Wave 2] { Time: 5:05:45 PM 17 05 45 .000; Data: -0.274766; } 
[Sensor: Sin Wave 2] { Time: 5:05:50 PM 17 05 50 .000; Data: 0.844075; } 
[Sensor: Sin Wave 2] { Time: 5:05:55 PM 17 05 55 .000; Data: 0.753631; } 
[Sensor: Sin Wave 2] { Time: 5:06:00 PM 17 06 00 .000; Data: -0.416522; } 
[Sensor: Sin Wave 2] { Time: 5:06:05 PM 17 06 05 .000; Data: -0.989934; } 
[Sensor: Sin Wave 2] { Time: 5:06:10 PM 17 06 10 .000; Data: -0.145092; } 
[Sensor: Sin Wave 2] { Time: 5:06:15 PM 17 06 15 .000; Data: 0.907620; } 
[Sensor: Sin Wave 2] { Time: 5:06:20 PM 17 06 20 .000; Data: 0.660007; } 
[Sensor: Sin Wave 2] { Time: 5:06:25 PM 17 06 25 .000; Data: -0.533182; } 
[Sensor: Sin Wave 2] { Time: 5:06:30 PM 17 06 30 .000; Data: -0.962494; } 
[Sensor: Sin Wave 2] { Time: 5:06:35 PM 17 06 35 .000; Data: -0.012864; } 
[Sensor: Sin Wave 2] { Time: 5:06:40 PM 17 06 40 .000; Data: 0.955196; } 
[Sensor: Sin Wave 2] { Time: 5:06:45 PM 17 06 45 .000; Data: 0.554770; } 
[Sensor: Sin Wave 2] { Time: 5:06:50 PM 17 06 50 .000; Data: -0.640461; } 
[Sensor: Sin Wave 2] { Time: 5:06:55 PM 17 06 55 .000; Data: -0.918119; } 
[Sensor: Sin Wave 2] { Time: 5:07:00 PM 17 07 00 .000; Data: 0.119590; } 
[Sensor: Sin Wave 2] { Time: 5:07:05 PM 17 07 05 .000; Data: 0.985966; } 
[Sensor: Sin Wave 2] { Time: 5:07:10 PM 17 07 10 .000; Data: 0.439772; } 
[Sensor: Sin Wave 2] { Time: 5:07:15 PM 17 07 15 .000; Data: -0.736472; } 
[Sensor: Sin Wave 2] { Time: 5:07:20 PM 17 07 20 .000; Data: -0.857591; } 
[Sensor: Sin Wave 2] { Time: 5:07:25 PM 17 07 25 .000; Data: 0.249940; } 
[Sensor: Sin Wave 2] { Time: 5:07:30 PM 17 07 30 .000; Data: 0.999388; } 
[Sensor: Sin Wave 2] { Time: 5:07:35 PM 17 07 35 .000; Data: 0.317037; } 
[Sensor: Sin Wave 2] { Time: 5:07:40 PM 17 07 40 .000; Data: -0.819525; } 
[Sensor: Sin Wave 2] { Time: 5:07:45 PM 17 07 45 .000; Data: -0.781974; } 
[Sensor: Sin Wave 2] { Time: 5:07:50 PM 17 07 50 .000; Data: 0.375892; } 
[Sensor: Sin Wave 2] { Time: 5:07:55 PM 17 07 55 .000; Data: 0.995226; } 
[Sensor: Sin Wave 2] { Time: 5:08:00 PM 17 08 00 .000; Data: 0.188724; } 
[Sensor: Sin Wave 2] { Time: 5:08:05 PM 17 08 05 .000; Data: -0.888159; } 
[Sensor: Sin Wave 2] { Time: 5:08:10 PM 17 08 10 .000; Data: -0.692598; } 
[Sensor: Sin Wave 2] { Time: 5:08:15 PM 17 08 15 .000; Data: 0.495231; } 
[Sensor: Sin Wave 2] { Time: 5:08:20 PM 17 08 20 .000; Data: 0.973555; } 
[Sensor: Sin Wave 2] { Time: 5:08:25 PM 17 08 25 .000; Data: 0.057090; } 
[Sensor: Sin Wave 2] { Time: 5:08:30 PM 17 08 30 .000; Data: -0.941166; } 
[Sensor: Sin Wave 2] { Time: 5:08:35 PM 17 08 35 .000; Data: -0.591037; } 
[Sensor: Sin Wave 2] { Time: 5:08:40 PM 17 08 40 .000; Data: 0.605856; } 
[Sensor: Sin Wave 2] { Time: 5:08:45 PM 17 08 45 .000; Data: 0.934754; } 
[Sensor: Sin Wave 2] { Time: 5:08:50 PM 17 08 50 .000; Data: -0.075548; } 
[Sensor: Sin Wave 2] { Time: 5:08:55 PM 17 08 55 .000; Data: -0.977614; } 
[Sensor: Sin Wave 2] { Time: 5:09:00 PM 17 09 00 .000; Data: -0.479076; } 
[Sensor: Sin Wave 2] { Time: 5:09:05 PM 17 09 05 .000; Data: 0.705822; } 
[Sensor: Sin Wave 2] { Time: 5:09:10 PM 17 09 10 .000; Data: 0.879507; } 
[Sensor: Sin Wave 2] { Time: 5:09:15 PM 17 09 15 .000; Data: -0.206857; } 
[Sensor: Sin Wave 2] { Time: 5:09:20 PM 17 09 20 .000; Data: -0.996861; } 
[Sensor: Sin Wave 2] { Time: 5:09:25 PM 17 09 25 .000; Data: -0.358687; } 
[Sensor: Sin Wave 2] { Time: 5:09:30 PM 17 09 30 .000; Data: 0.793369; } 
[Sensor: Sin Wave 2] { Time: 5:09:35 PM 17 09 35 .000; Data: 0.808785; } 
[Sensor: Sin Wave 2] { Time: 5:09:40 PM 17 09 40 .000; Data: -0.334526; } 
[Sensor: Sin Wave 2] { Time: 5:09:45 PM 17 09 45 .000; Data: -0.998570; } 
[Sensor: Sin Wave 2] { Time: 5:09:50 PM 17 09 50 .000; Data: -0.231987; } 
[Sensor: Sin Wave 2] { Time: 5:09:55 PM 17 09 55 .000; Data: 0.866958; } 
[Sensor: Sin Wave 2] { Time: 5:10:00 PM 17 10 00 .000; Data: 0.723833; } 
[Sensor: Sin Wave 2] { Time: 5:10:05 PM 17 10 05 .000; Data: -0.456310; } 
[Sensor: Sin Wave 2] { Time: 5:10:10 PM 17 10 10 .000; Data: -0.982709; } 
[Sensor: Sin Wave 2] { Time: 5:10:15 PM 17 10 15 .000; Data: -0.101205; } 
[Sensor: Sin Wave 2] { Time: 5:10:20 PM 17 10 20 .000; Data: 0.925293; } 
[Sensor: Sin Wave 2] { Time: 5:10:25 PM 17 10 25 .000; Data: 0.626146; } 
[Sensor: Sin Wave 2] { Time: 5:10:30 PM 17 10 30 .000; Data: -0.570065; } 
[Sensor: Sin Wave 2] { Time: 5:10:35 PM 17 10 35 .000; Data: -0.949558; } 
[Sensor: Sin Wave 2] { Time: 5:10:40 PM 17 10 40 .000; Data: 0.031358; } 
[Sensor: Sin Wave 2] { Time: 5:10:45 PM 17 10 45 .000; Data: 0.967348; } 
[Sensor: Sin Wave 2] { Time: 5:10:50 PM 17 10 50 .000; Data: 0.517442; } 
[Sensor: Sin Wave 2] { Time: 5:10:55 PM 17 10 55 .000; Data: -0.673790; } 
[Sensor: Sin Wave 2] { Time: 5:11:00 PM 17 11 00 .000; Data: -0.899700; } 
[Sensor: Sin Wave 2] { Time: 5:11:05 PM 17 11 05 .000; Data: 0.163368; } 
[Sensor: Sin Wave 2] { Time: 5:11:10 PM 17 11 10 .000; Data: 0.992383; } 
[Sensor: Sin Wave 2] { Time: 5:11:15 PM 17 11 15 .000; Data: 0.399634; } 
[Sensor: Sin Wave 2] { Time: 5:11:20 PM 17 11 20 .000; Data: -0.765660; } 
[Sensor: Sin Wave 2] { Time: 5:11:25 PM 17 11 25 .000; Data: -0.834012; } 
[Sensor: Sin Wave 2] { Time: 5:11:30 PM 17 11 30 .000; Data: 0.292505; } 
[Sensor: Sin Wave 2] { Time: 5:11:35 PM 17 11 35 .000; Data: 0.999957; } 
[Sensor: Sin Wave 2] { Time: 5:11:40 PM 17 11 40 .000; Data: 0.274795; } 
[Sensor: Sin Wave 2] { Time: 5:11:45 PM 17 11 45 .000; Data: -0.844059; } 
[Sensor: Sin Wave 2] { Time: 5:11:50 PM 17 11 50 .000; Data: -0.753651; } 
[Sensor: Sin Wave 2] { Time: 5:11:55 PM 17 11 55 .000; Data: 0.416495; } 
[Sensor: Sin Wave 2] { Time: 5:12:00 PM 17 12 00 .000; Data: 0.989938; } 
[Sensor: Sin Wave 2] { Time: 5:12:05 PM 17 12 05 .000; Data: 0.145121; } 
[Sensor: Sin Wave 2] { Time: 5:12:10 PM 17 12 10 .000; Data: -0.907608; } 
[Sensor: Sin Wave 2] { Time: 5:12:15 PM 17 12 15 .000; Data: -0.660029; } 
[Sensor: Sin Wave 2] { Time: 5:12:20 PM 17 12 20 .000; Data: 0.533157; } 
[Sensor: Sin Wave 2] { Time: 5:12:25 PM 17 12 25 .000; Data: 0.962502; } 
[Sensor: Sin Wave 2] { Time: 5:12:30 PM 17 12 30 .000; Data: 0.012894; } 
[Sensor: Sin Wave 2] { Time: 5:12:35 PM 17 12 35 .000; Data: -0.955187; } 
[Sensor: Sin Wave 2] { Time: 5:12:40 PM 17 12 40 .000; Data: -0.554795; } 
[Sensor: Sin Wave 2] { Time: 5:12:45 PM 17 12 45 .000; Data: 0.640438; } 
[Sensor: Sin Wave 2] { Time: 5:12:50 PM 17 12 50 .000; Data: 0.918131; } 
[Sensor: Sin Wave 2] { Time: 5:12:55 PM 17 12 55 .000; Data: -0.119560; } 
[Sensor: Sin Wave 2] { Time: 5:13:00 PM 17 13 00 .000; Data: -0.985961; } 
[Sensor: Sin Wave 2] { Time: 5:13:05 PM 17 13 05 .000; Data: -0.439799; } 
[Sensor: Sin Wave 2] { Time: 5:13:10 PM 17 13 10 .000; Data: 0.736452; } 
[Sensor: Sin Wave 2] { Time: 5:13:15 PM 17 13 15 .000; Data: 0.857606; } 
[Sensor: Sin Wave 2] { Time: 5:13:20 PM 17 13 20 .000; Data: -0.249911; } 
[Sensor: Sin Wave 2] { Time: 5:13:25 PM 17 13 25 .000; Data: -0.999387; } 
[Sensor: Sin Wave 2] { Time: 5:13:30 PM 17 13 30 .000; Data: -0.317066; } 
[Sensor: Sin Wave 2] { Time: 5:13:35 PM 17 13 35 .000; Data: 0.819508; } 
[Sensor: Sin Wave 2] { Time: 5:13:40 PM 17 13 40 .000; Data: 0.781992; } 
[Sensor: Sin Wave 2] { Time: 5:13:45 PM 17 13 45 .000; Data: -0.375864; } 
[Sensor: Sin Wave 2] { Time: 5:13:50 PM 17 13 50 .000; Data: -0.995229; } 
[Sensor: Sin Wave 2] { Time: 5:13:55 PM 17 13 55 .000; Data: -0.188754; } 
[Sensor: Sin Wave 2] { Time: 5:14:00 PM 17 14 00 .000; Data: 0.888145; } 
[Sensor: Sin Wave 2] { Time: 5:14:05 PM 17 14 05 .000; Data: 0.692620; } 
[Sensor: Sin Wave 2] { Time: 5:14:10 PM 17 14 10 .000; Data: -0.495205; } 
[Sensor: Sin Wave 2] { Time: 5:14:15 PM 17 14 15 .000; Data: -0.973562; } 
[Sensor: Sin Wave 2] { Time: 5:14:20 PM 17 14 20 .000; Data: -0.057120; } 
[Sensor: Sin Wave 2] { Time: 5:14:25 PM 17 14 25 .000; Data: 0.941156; } 
[Sensor: Sin Wave 2] { Time: 5:14:30 PM 17 14 30 .000; Data: 0.591061; } 
[Sensor: Sin Wave 2] { Time: 5:14:35 PM 17 14 35 .000; Data: -0.605832; } 
[Sensor: Sin Wave 2] { Time: 5:14:40 PM 17 14 40 .000; Data: -0.934764; } 
[Sensor: Sin Wave 2] { Time: 5:14:45 PM 17 14 45 .000; Data: 0.075518; } 
[Sensor: Sin Wave 2] { Time: 5:14:50 PM 17 14 50 .000; Data: 0.977608; } 
[Sensor: Sin Wave 2] { Time: 5:14:55 PM 17 14 55 .000; Data: 0.479103; } 
[Sensor: Sin Wave 2] { Time: 5:15:00 PM 17 15 00 .000; Data: -0.705801; } 
[Sensor: Sin Wave 2] { Time: 5:15:05 PM 17 15 05 .000; Data: -0.879521; } 
[Sensor: Sin Wave 2] { Time: 5:15:10 PM 17 15 10 .000; Data: 0.206827; } 
[Sensor: Sin Wave 2] { Time: 5:15:15 PM 17 15 15 .000; Data: 0.996859; } 
[Sensor: Sin Wave 2] { Time: 5:15:20 PM 17 15 20 .000; Data: 0.358715; } 
[Sensor: Sin Wave 2] { Time: 5:15:25 PM 17 15 25 .000; Data: -0.793351; } 
[Sensor: Sin Wave 2] { Time: 5:15:30 PM 17 15 30 .000; Data: -0.808803; } 
[Sensor: Sin Wave 2] { Time: 5:15:35 PM 17 15 35 .000; Data: 0.334498; } 
[Sensor: Sin Wave 2] { Time: 5:15:40 PM 17 15 40 .000; Data: 0.998571; } 
[Sensor: Sin Wave 2] { Time: 5:15:45 PM 17 15 45 .000; Data: 0.232016; } 
[Sensor: Sin Wave 2] { Time: 5:15:50 PM 17 15 50 .000; Data: -0.866943; } 
[Sensor: Sin Wave 2] { Time: 5:15:55 PM 17 15 55 .000; Data: -0.723854; } 
[Sensor: Sin Wave 2] { Time: 5:16:00 PM 17 16 00 .000; Data: 0.456283; } 
[Sensor: Sin Wave 2] { Time: 5:16:05 PM 17 16 05 .000; Data: 0.982714; } 
[Sensor: Sin Wave 2] { Time: 5:16:10 PM 17 16 10 .000; Data: 0.101235; } 
[Sensor: Sin Wave 2] { Time: 5:16:15 PM 17 16 15 .000; Data: -0.925281; } 
[Sensor: Sin Wave 2] { Time: 5:16:20 PM 17 16 20 .000; Data: -0.626170; } 
[Sensor: Sin Wave 2] { Time: 5:16:25 PM 17 16 25 .000; Data: 0.570040; } 
[Sensor: Sin Wave 2] { Time: 5:16:30 PM 17 16 30 .000; Data: 0.949567; } 
[Sensor: Sin Wave 2] { Time: 5:16:35 PM 17 16 35 .000; Data: -0.031327; } 
[Sensor: Sin Wave 2] { Time: 5:16:40 PM 17 16 40 .000; Data: -0.967340; } 
[Sensor: Sin Wave 2] { Time: 5:16:45 PM 17 16 45 .000; Data: -0.517468; } 
[Sensor: Sin Wave 2] { Time: 5:16:50 PM 17 16 50 .000; Data: 0.673768; } 
[Sensor: Sin Wave 2] { Time: 5:16:55 PM 17 16 55 .000; Data: 0.899713; } 
[Sensor: Sin Wave 2] { Time: 5:17:00 PM 17 17 00 .000; Data: -0.163339; } 
[Sensor: Sin Wave 2] { Time: 5:17:05 PM 17 17 05 .000; Data: -0.992379; } 
[Sensor: Sin Wave 2] { Time: 5:17:10 PM 17 17 10 .000; Data: -0.399662; } 
[Sensor: Sin Wave 2] { Time: 5:17:15 PM 17 17 15 .000; Data: 0.765641; } 
[Sensor: Sin Wave 2] { Time: 5:17:20 PM 17 17 20 .000; Data: 0.834029; } 
[Sensor: Sin Wave 2] { Time: 5:17:25 PM 17 17 25 .000; Data: -0.292476; } 
[Sensor: Sin Wave 2] { Time: 5:17:30 PM 17 17 30 .000; Data: -0.999958; } 
[Sensor: Sin Wave 2] { Time: 5:17:35 PM 17 17 35 .000; Data: -0.274824; } 
[Sensor: Sin Wave 2] { Time: 5:17:40 PM 17 17 40 .000; Data: 0.844043; } 
[Sensor: Sin Wave 2] { Time: 5:17:45 PM 17 17 45 .000; Data: 0.753671; } 
[Sensor: Sin Wave 2] { Time: 5:17:50 PM 17 17 50 .000; Data: -0.416467; } 
[Sensor: Sin Wave 2] { Time: 5:17:55 PM 17 17 55 .000; Data: -0.989943; } 
[Sensor: Sin Wave 2] { Time: 5:18:00 PM 17 18 00 .000; Data: -0.145151; } 
[Sensor: Sin Wave 2] { Time: 5:18:05 PM 17 18 05 .000; Data: 0.907595; } 
[Sensor: Sin Wave 2] { Time: 5:18:10 PM 17 18 10 .000; Data: 0.660052; } 
[Sensor: Sin Wave 2] { Time: 5:18:15 PM 17 18 15 .000; Data: -0.533131; } 
[Sensor: Sin Wave 2] { Time: 5:18:20 PM 17 18 20 .000; Data: -0.962510; } 
[Sensor: Sin Wave 2] { Time: 5:18:25 PM 17 18 25 .000; Data: -0.012924; } 
[Sensor: Sin Wave 2] { Time: 5:18:30 PM 17 18 30 .000; Data: 0.955178; } 
[Sensor: Sin Wave 2] { Time: 5:18:35 PM 17 18 35 .000; Data: 0.554820; } 
[Sensor: Sin Wave 2] { Time: 5:18:40 PM 17 18 40 .000; Data: -0.640415; } 
[Sensor: Sin Wave 2] { Time: 5:18:45 PM 17 18 45 .000; Data: -0.918143; } 
[Sensor: Sin Wave 2] { Time: 5:18:50 PM 17 18 50 .000; Data: 0.119530; } 
